# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
5

# DegenGeom Type, Name, SurfNdx, MainSurfNdx, SymCopyNdx, GeomID, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,wing,0,0,0,KRHKRAPPEA,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.619000000000000128e+01, 0.000000000000000000e+00, -2.149999999999999911e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,32,25
# x,y,z,u,w
4.299542097657145234e+01, -2.575803111315242688e+01, 9.707974249430382230e-01, 3.333333333333333481e+00, 2.000000000000000000e+00
4.300688969813904095e+01, -2.575803111315242688e+01, 1.003536334580335643e+00, 3.333333333333333481e+00, 2.038693976845343592e+00
4.305944051155209706e+01, -2.575803111315242688e+01, 1.042678594438233741e+00, 3.333333333333333481e+00, 2.102655785425441959e+00
4.316730704685439690e+01, -2.575803111315242688e+01, 1.085962900363432349e+00, 3.333333333333333481e+00, 2.215610592109568344e+00
4.335295908756655336e+01, -2.575803111315243399e+01, 1.129126459112546277e+00, 3.333333333333333481e+00, 2.400716461098598931e+00
4.362846937966069305e+01, -2.575803111315242688e+01, 1.159328159520013557e+00, 3.333333333333333481e+00, 2.669826540809996374e+00
4.396857559879225619e+01, -2.575803111315242688e+01, 1.163200160783087744e+00, 3.333333333333333481e+00, 3.000000000000000000e+00
4.430832731821395498e+01, -2.575803111315242688e+01, 1.146016917343024133e+00, 3.333333333333333481e+00, 3.330173459190004071e+00
4.458444352802497690e+01, -2.575803111315242688e+01, 1.120577904488490262e+00, 3.333333333333333481e+00, 3.599283538901400625e+00
4.477380816964300436e+01, -2.575803111315243044e+01, 1.097759133263476627e+00, 3.333333333333333481e+00, 3.784389407890431656e+00
4.488909039838390669e+01, -2.575803111315242688e+01, 1.081732131387829643e+00, 3.333333333333333481e+00, 3.897344214574558485e+00
4.495426605878087400e+01, -2.575803111315242688e+01, 1.071934983226628502e+00, 3.333333333333333481e+00, 3.961306023154656408e+00
4.498958426005647482e+01, -2.575803111315242688e+01, 1.066397771680149154e+00, 3.333333333333333481e+00, 4.000000000000000000e+00
4.505001949248754300e+01, -2.605585603897385738e+01, 1.373531523623386486e+00, 3.666666666666666519e+00, 0.000000000000000000e+00
4.502803543515126705e+01, -2.605585603897385738e+01, 1.371093697774420139e+00, 3.666666666666666519e+00, 3.869397684534371662e-02
4.498750278508939004e+01, -2.605585603897385738e+01, 1.366625033040715698e+00, 3.666666666666666519e+00, 1.026557854254418756e-01
4.491591613829348972e+01, -2.605585603897385738e+01, 1.358798282842210270e+00, 3.666666666666666519e+00, 2.156105921095681499e-01
4.479858847185612802e+01, -2.605585603897385738e+01, 1.346103453840572950e+00, 3.666666666666666519e+00, 4.007164610985988751e-01
4.462797834546124420e+01, -2.605585603897385738e+01, 1.327994867157745729e+00, 3.666666666666666519e+00, 6.698265408099960405e-01
4.441850531164082838e+01, -2.605585603897385738e+01, 1.307251662290207950e+00, 3.666666666666666519e+00, 1.000000000000000000e+00
4.420867438053630138e+01, -2.605585603897385738e+01, 1.290554947836962008e+00, 3.666666666666666519e+00, 1.330173459190004071e+00
4.403733147061207376e+01, -2.605585603897385738e+01, 1.282039070722482688e+00, 3.666666666666666519e+00, 1.599283538901400847e+00
4.391936922079052863e+01, -2.605585603897385738e+01, 1.283776920690196777e+00, 3.666666666666666519e+00, 1.784389407890431656e+00
4.384807379414380790e+01, -2.605585603897385738e+01, 1.293358168458429658e+00, 3.666666666666666519e+00, 1.897344214574558263e+00
4.381032105907434016e+01, -2.605585603897385738e+01, 1.308175150088849659e+00, 3.666666666666666519e+00, 1.961306023154656408e+00
4.379793785074502921e+01, -2.605585603897385738e+01, 1.325731350254831131e+00, 3.666666666666666519e+00, 2.000000000000000000e+00
4.380533550569557377e+01, -2.605585603897385738e+01, 1.346207487925635604e+00, 3.666666666666666519e+00, 2.038693976845343592e+00
4.383855486768779031e+01, -2.605585603897385738e+01, 1.370450976485218186e+00, 3.666666666666666519e+00, 2.102655785425441959e+00
4.390651450465611561e+01, -2.605585603897385738e+01, 1.396955549586180956e+00, 3.666666666666666519e+00, 2.215610592109568344e+00
4.402329004453068251e+01, -2.605585603897385738e+01, 1.422908504636472227e+00, 3.666666666666666519e+00, 2.400716461098598931e+00
4.419637953815421838e+01, -2.605585603897385738e+01, 1.440177252321446222e+00, 3.666666666666666519e+00, 2.669826540809996374e+00
4.440984697075565180e+01, -2.605585603897385738e+01, 1.440527450892209016e+00, 3.666666666666666519e+00, 3.000000000000000000e+00
4.462296324555745031e+01, -2.605585603897385738e+01, 1.427665822792036909e+00, 3.666666666666666519e+00, 3.330173459190004071e+00
4.479609269388864590e+01, -2.605585603897385738e+01, 1.410011992670567427e+00, 3.666666666666666519e+00, 3.599283538901400625e+00
4.491479456553062022e+01, -2.605585603897385738e+01, 1.394533059882072212e+00, 3.666666666666666519e+00, 3.784389407890431656e+00
4.498704539616927178e+01, -2.605585603897385738e+01, 1.383769882075595259e+00, 3.666666666666666519e+00, 3.897344214574558485e+00
4.502788837401844546e+01, -2.605585603897385738e+01, 1.377222617994856568e+00, 3.666666666666666519e+00, 3.961306023154656408e+00
4.505001949248754300e+01, -2.605585603897385738e+01, 1.373531523623386486e+00, 3.666666666666666519e+00, 4.000000000000000000e+00
4.511045472491861119e+01, -2.635368096479528788e+01, 1.680665275566624484e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
4.510147532563937744e+01, -2.635368096479528432e+01, 1.680015039936682886e+00, 4.000000000000000000e+00, 3.869397684534371662e-02
4.508492015865739688e+01, -2.635368096479528788e+01, 1.678826655176174354e+00, 4.000000000000000000e+00, 1.026557854254418756e-01
4.505568225172113017e+01, -2.635368096479528788e+01, 1.676755061780764722e+00, 4.000000000000000000e+00, 2.156105921095681499e-01
4.500776459886404979e+01, -2.635368096479528788e+01, 1.673413283861640899e+00, 4.000000000000000000e+00, 4.007164610985988751e-01
4.493809134751499812e+01, -2.635368096479528788e+01, 1.668697111046122394e+00, 4.000000000000000000e+00, 6.698265408099960405e-01
4.485257049884086200e+01, -2.635368096479528788e+01, 1.663513184322397809e+00, 4.000000000000000000e+00, 1.000000000000000000e+00
4.476696692020921375e+01, -2.635368096479528788e+01, 1.659980738672504508e+00, 4.000000000000000000e+00, 1.330173459190004071e+00
4.469714460696859959e+01, -2.635368096479528788e+01, 1.659177612579270100e+00, 4.000000000000000000e+00, 1.599283538901400847e+00
4.464919293347345786e+01, -2.635368096479528788e+01, 1.661715737898275425e+00, 4.000000000000000000e+00, 1.784389407890431656e+00
4.462034378439837212e+01, -2.635368096479528788e+01, 1.666719706926701239e+00, 4.000000000000000000e+00, 1.897344214574558263e+00
4.460521848836221182e+01, -2.635368096479528788e+01, 1.673332306429030192e+00, 4.000000000000000000e+00, 1.961306023154656408e+00
4.460045472491861318e+01, -2.635368096479528788e+01, 1.680665275566624484e+00, 4.000000000000000000e+00, 2.000000000000000000e+00
4.460378131325210660e+01, -2.635368096479528788e+01, 1.688878641270935788e+00, 4.000000000000000000e+00, 2.038693976845343592e+00
4.461766922382348355e+01, -2.635368096479528788e+01, 1.698223358532202854e+00, 4.000000000000000000e+00, 2.102655785425441959e+00
4.464572196245783431e+01, -2.635368096479528788e+01, 1.707948198808929785e+00, 4.000000000000000000e+00, 2.215610592109568344e+00
4.469362100149481876e+01, -2.635368096479528788e+01, 1.716690550160398621e+00, 4.000000000000000000e+00, 2.400716461098598931e+00
4.476428969664774371e+01, -2.635368096479528788e+01, 1.721026345122879109e+00, 4.000000000000000000e+00, 2.669826540809996374e+00
4.485111834271904030e+01, -2.635368096479528788e+01, 1.717854741001330510e+00, 4.000000000000000000e+00, 3.000000000000000000e+00
4.493759917290093853e+01, -2.635368096479528788e+01, 1.709314728241049908e+00, 4.000000000000000000e+00, 3.330173459190004071e+00
4.500774185975231489e+01, -2.635368096479528788e+01, 1.699446080852645036e+00, 4.000000000000000000e+00, 3.599283538901400625e+00
4.505578096141823607e+01, -2.635368096479528788e+01, 1.691306986500667797e+00, 4.000000000000000000e+00, 3.784389407890431656e+00
4.508500039395464398e+01, -2.635368096479528788e+01, 1.685807632763361097e+00, 4.000000000000000000e+00, 3.897344214574558485e+00
4.510151068925603113e+01, -2.635368096479528788e+01, 1.682510252763085079e+00, 4.000000000000000000e+00, 3.961306023154656408e+00
4.511045472491861119e+01, -2.635368096479528788e+01, 1.680665275566624484e+00, 4.000000000000000000e+00, 4.000000000000000000e+00
SURFACE_FACE,31,24
# nx,ny,nz,area
1.963373650016606714e-02, -1.682680806112153427e-01, -9.855457216377428997e-01, 1.698600749977960955e-01
1.900949315397527928e-02, -1.672251360046104751e-01, -9.857354579491743873e-01, 3.131105682275901470e-01
1.813058946226120058e-02, -1.653781235831177643e-01, -9.860635668991517555e-01, 5.528076465993669864e-01
1.703096100847893354e-02, -1.623464115838183230e-01, -9.865868380497406775e-01, 9.055447418088193867e-01
1.503483330572087315e-02, -1.580858822129615204e-01, -9.873108971506486808e-01, 1.315713339302853946e+00
8.088825685778310015e-03, -1.541930960836931375e-01, -9.880076214377853105e-01, 1.613354080611549835e+00
-1.097633917163891998e-02, -1.551370527789115716e-01, -9.878319770251732246e-01, 1.613555229668593771e+00
-4.029847088635135632e-02, -1.632796378659375214e-01, -9.857564572969280681e-01, 1.316704208881896543e+00
-1.031095428458113361e-01, -1.916876258070289163e-01, -9.760247313908558819e-01, 9.101129834529342322e-01
-2.151612586829083629e-01, -2.501699165001404768e-01, -9.439918673591947140e-01, 5.624940988795468222e-01
-4.181704969391808469e-01, -3.588563073337576181e-01, -8.344792305242941799e-01, 3.289194448540803672e-01
-7.429783571274064524e-01, -5.136177819196889871e-01, -4.291618982810088689e-01, 1.895486129338836145e-01
-8.026306942356405960e-01, -4.637365097122738700e-01, 3.751431969670936950e-01, 1.860124543533493990e-01
-5.004764896032498633e-01, -2.286266106872753001e-01, 8.350168598537739406e-01, 3.197616989772466001e-01
-2.767421192895280213e-01, -8.030181199732833175e-02, 9.575831130513353662e-01, 5.539350588729271552e-01
-1.278206544996832172e-01, 1.041376417591857728e-02, 9.917426247766911729e-01, 9.055775808831614260e-01
-8.894433602189194543e-03, 7.639442751845279544e-02, 9.970380035359855952e-01, 1.320800142626778140e+00
8.808060902111156110e-02, 1.237507774845918312e-01, 9.883964545598233897e-01, 1.628938402615702330e+00
1.485266411777643458e-01, 1.498822587945758678e-01, 9.774840895682586073e-01, 1.635293795097145342e+00
1.883403750549867972e-01, 1.650080154521663955e-01, 9.681426847116516576e-01, 1.336135210252833661e+00
2.150888066698664891e-01, 1.737633761735197790e-01, 9.610114954287033440e-01, 9.203860613037941896e-01
2.323533830145215473e-01, 1.786141910258639276e-01, 9.560904121294614422e-01, 5.620803129273648224e-01
2.427976983319547477e-01, 1.811940205106694346e-01, 9.530047243407999691e-01, 3.184146738097977103e-01
2.487468250285264637e-01, 1.825363430126552278e-01, 9.512126473706045138e-01, 1.727496792465358366e-01
2.125971203697254661e-02, -1.681279728517092453e-01, -9.855358995941649880e-01, 1.654871327015216276e-01
2.063586513462836378e-02, -1.670565304103721060e-01, -9.857313410445027735e-01, 3.050485861290754830e-01
1.975764096145997059e-02, -1.651590539508346889e-01, -9.860690252318563553e-01, 5.385703594674937644e-01
1.865908050050304676e-02, -1.620443442573649695e-01, -9.866070490367867540e-01, 8.822132531096722463e-01
1.666435223944671279e-02, -1.576628424256292516e-01, -9.873523826287708971e-01, 1.281793275334625948e+00
9.719236043658912444e-03, -1.536224868172613722e-01, -9.880818123995643854e-01, 1.571728436937571693e+00
-9.348125171825290639e-03, -1.544230642292929168e-01, -9.879605912129326706e-01, 1.571886458036409362e+00
-3.867791378722710421e-02, -1.624556099307840618e-01, -9.859575010045233956e-01, 1.282666803940506473e+00
-1.015172442953292536e-01, -1.908129539142211506e-01, -9.763629784712301030e-01, 8.865521761992698480e-01
-2.136522137317189429e-01, -2.493228731459550818e-01, -9.445585405329738338e-01, 5.479024163772086009e-01
-4.169100220237432763e-01, -3.581774226174263553e-01, -8.354010817944272915e-01, 3.203688922474796086e-01
-7.423886410561288951e-01, -5.133876809667610175e-01, -4.304557987324662549e-01, 1.846433298065612572e-01
-8.030500975438238376e-01, -4.641540123374033877e-01, 3.737266295916636949e-01, 1.812731973606918068e-01
-5.017448004304575493e-01, -2.295187055091820749e-01, 8.340103830662958240e-01, 3.116048148814518637e-01
-2.782985902146816182e-01, -8.129672444423136080e-02, 9.570479284127620945e-01, 5.397304039498480588e-01
-1.294574226518130922e-01, 9.453800390060057221e-03, 9.915399141630834023e-01, 8.822756065355288335e-01
-1.053955224524505928e-02, 7.553812308071010395e-02, 9.970872127351313452e-01, 1.286745228946228892e+00
8.645792242699990027e-02, 1.230472388970763470e-01, 9.886275358543340497e-01, 1.586909341635194259e+00
1.469261885319120275e-01, 1.493512499303005781e-01, 9.778071892084562178e-01, 1.593115987567139458e+00
1.867549354540182227e-01, 1.646413981915537394e-01, 9.685121600088952842e-01, 1.301697987113875410e+00
2.135124997821397086e-01, 1.735277499635319021e-01, 9.614054984393296532e-01, 8.966802481332709629e-01
2.307823926990200114e-01, 1.784677878928730699e-01, 9.564981630430555715e-01, 5.476102048043864912e-01
2.412297162232008296e-01, 1.811018554668300806e-01, 9.534203385481901938e-01, 3.102199375171558193e-01
2.471804961949727319e-01, 1.824748483231549423e-01, 9.516326665422160103e-01, 1.683045531796245331e-01
2.297271312697235848e-02, -1.679798765263841032e-01, -9.855227118305119882e-01, 1.611146799231044091e-01
2.234930213128927950e-02, -1.668784094588064704e-01, -9.857241526668316656e-01, 2.969875089171530314e-01
2.147182488723319363e-02, -1.649277632911053948e-01, -9.860719008428366905e-01, 5.243346796141086230e-01
2.037443794535052227e-02, -1.617256005048854084e-01, -9.866254164675390959e-01, 8.588844315771053672e-01
1.838125230210987601e-02, -1.572166205642032966e-01, -9.873930644794794986e-01, 1.247877188089762335e+00
1.143717047469834831e-02, -1.530207380840488685e-01, -9.881567916316447153e-01, 1.530107885465121997e+00
-7.632359819772594443e-03, -1.536701666730703464e-01, -9.880927218425670233e-01, 1.530223071225709219e+00
-3.697002290364949373e-02, -1.615866571656796868e-01, -9.861657921630241352e-01, 1.248634037522789342e+00
-9.983877410428938781e-02, -1.898904476169045452e-01, -9.767158425505365615e-01, 8.629946668440300339e-01
-2.120609213785824565e-01, -2.484291989953697766e-01, -9.451524208880732747e-01, 5.333127292305572809e-01
-4.155800322513165113e-01, -3.574606781076151707e-01, -8.363701933957465862e-01, 3.118193664825288369e-01
-7.417654986758087654e-01, -5.131440350663913907e-01, -4.318184158300925057e-01, 1.797384720534930813e-01
-8.034896725186180255e-01, -4.645924492656976490e-01, 3.722340691570614202e-01, 1.765344136444050027e-01
-5.030785289224068979e-01, -2.304572691478929403e-01, 8.329474418198080654e-01, 3.034491044158003081e-01
-2.799369561662040651e-01, -8.234437142774632401e-02, 9.564803735919362726e-01, 5.255279354936188696e-01
-1.311812917675084511e-01, 8.442415594151006161e-03, 9.913224471932143844e-01, 8.589771213577707121e-01
-1.227288885354451027e-02, 7.463559837279422349e-02, 9.971353487138662208e-01, 1.252695087277509778e+00
8.474780413895156850e-02, 1.223054985369891740e-01, 9.888676224456155461e-01, 1.544885710849973615e+00
1.452393505431983367e-01, 1.487912586936533665e-01, 9.781445150846310721e-01, 1.550943266498631123e+00
1.850838878545951749e-01, 1.642546190279002005e-01, 9.688985367852647190e-01, 1.267264732223661206e+00
2.118510825918265006e-01, 1.732789885207714209e-01, 9.618178158788126542e-01, 8.729771027149886287e-01
2.291265882004012155e-01, 1.783130298564648275e-01, 9.569250074917318161e-01, 5.331417085284995139e-01
2.395770882313734973e-01, 1.810042383246546482e-01, 9.538554840766437781e-01, 3.020261104176593658e-01
2.455296138254784433e-01, 1.824095418346713127e-01, 9.520724593130381885e-01, 1.638599195392335117e-01
2.477990206513794660e-02, -1.678230925173555821e-01, -9.855056397969285120e-01, 1.567427576600411432e-01
2.415697117434672733e-02, -1.666899482358180362e-01, -9.857133974441161239e-01, 2.889274123896715674e-01
2.328031632080541230e-02, -1.646832036001644461e-01, -9.860717363985188610e-01, 5.101007417142642275e-01
2.218422093064188749e-02, -1.613887645359077527e-01, -9.866415392751683999e-01, 8.355585008107886402e-01
2.019273809867126040e-02, -1.567452629050097024e-01, -9.874326184023483055e-01, 1.213965411212654999e+00
1.324985252324885170e-02, -1.523852365667787423e-01, -9.882323517698653470e-01, 1.488492853845837516e+00
-5.821806096111704215e-03, -1.528750997876932582e-01, -9.882283695779442434e-01, 1.488565521943257419e+00
-3.516756364715305228e-02, -1.606690139702277587e-01, -9.863816251415870040e-01, 1.214606300004125838e+00
-9.806696349506001387e-02, -1.889160849559624322e-01, -9.770842253950117184e-01, 8.394407333369464652e-01
-2.103804889066090145e-01, -2.474849467116554957e-01, -9.457754760187774279e-01, 5.187252059654753333e-01
-4.141746301602995950e-01, -3.567028265105771645e-01, -8.373902729856277372e-01, 3.032709544778341426e-01
-7.411060174597813299e-01, -5.128856232257616998e-01, -4.332553616208623670e-01, 1.748340755036226213e-01
-8.039508903849763577e-01, -4.650534263564644610e-01, 3.706592457815077180e-01, 1.717961423963604295e-01
-5.044828494608109004e-01, -2.314460166328103918e-01, 8.318231759122282076e-01, 2.952946648853390643e-01
-2.816638320737973600e-01, -8.344904565130621676e-02, 9.558774725253178506e-01, 5.113278357962272036e-01
-1.329993815989536088e-01, 7.375377808976212209e-03, 9.910886783212038420e-01, 8.356824173057273430e-01
-1.410171325947036022e-02, 7.368301877651677045e-02, 9.971820066703607210e-01, 1.218650117750332385e+00
8.294301194795584975e-02, 1.215223670212631085e-01, 9.891171675198801028e-01, 1.502867965914066239e+00
1.434589573867333656e-01, 1.481998524066871492e-01, 9.784969756172716693e-01, 1.508776058578286339e+00
1.833201232361749144e-01, 1.638459727393720144e-01, 9.693029607061780517e-01, 1.232835778257338699e+00
2.100974873393072762e-01, 1.730159661966267637e-01, 9.622497187605497659e-01, 8.492768485601638329e-01
2.273789269428820037e-01, 1.781491851342739963e-01, 9.573722846512205953e-01, 5.186749590815037392e-01
2.378327862027726780e-01, 1.809006762259746104e-01, 9.543115377841826508e-01, 2.938332686274924832e-01
2.437871576849539867e-01, 1.823400656039163570e-01, 9.525334231529363205e-01, 1.594158195432663905e-01
2.668924729026781253e-02, -1.676568381524058127e-01, -9.854840783593701303e-01, 1.523714116144756769e-01
2.606684613653231786e-02, -1.664902240967930380e-01, -9.856984958965363530e-01, 2.808683810441304218e-01
2.519109836680253137e-02, -1.644242039855757509e-01, -9.860679944642681827e-01, 4.958686959050682130e-01
2.409642688474906633e-02, -1.610322561496742855e-01, -9.866549420596512077e-01, 8.122357100952244391e-01
2.210682653026893249e-02, -1.562465904903129477e-01, -9.874706533264232533e-01, 1.180058316702853771e+00
1.516532088504327427e-02, -1.517130689699710822e-01, -9.883082301317572815e-01, 1.446883818940271738e+00
-3.908409137314516370e-03, -1.520342296381244906e-01, -9.883675011635891794e-01, 1.446914315040676247e+00
-3.326248216258421986e-02, -1.596984831466840837e-01, -9.866052917763171726e-01, 1.180584026770280071e+00
-9.619382834956821671e-02, -1.878853815561311313e-01, -9.774690945421041777e-01, 8.158906857217778086e-01
-2.086032336555054822e-01, -2.464857119655409767e-01, -9.464298625388500863e-01, 5.041400346101326813e-01
-4.126872337189255169e-01, -3.559002394944774106e-01, -8.384654236479848199e-01, 2.947237532353583767e-01
-7.404069378245941024e-01, -5.126110744061814772e-01, -4.347728749788188907e-01, 1.699301801228029762e-01
-8.044353664318031338e-01, -4.655387168925410601e-01, 3.689951819574029956e-01, 1.670584272544518578e-01
-5.059634944008462032e-01, -2.324890682988567658e-01, 8.306321541183043777e-01, 2.871416046418626689e-01
-2.834865622062614499e-01, -8.461551703011666037e-02, 9.552358783704689715e-01, 4.971303079615351228e-01
-1.349196068462359399e-01, 6.247979159438061571e-03, 9.908368495594419567e-01, 8.123918197931413454e-01
-1.603411404982941699e-02, 7.267611479376799577e-02, 9.972266991637960265e-01, 1.184610766452167230e+00
8.103548345094647998e-02, 1.206942908420511884e-01, 9.893766414162030731e-01, 1.460856614862520164e+00
1.415770254023557551e-01, 1.475743190961924800e-01, 9.788655506357938352e-01, 1.466614839533594061e+00
1.814557250986475467e-01, 1.634135568213660183e-01, 9.697266776138079303e-01, 1.198411496103393148e+00
2.082438434064262656e-01, 1.727374254316224877e-01, 9.627025935036087612e-01, 8.255797348385477408e-01
2.255315663989402586e-01, 1.779754344175993874e-01, 9.578414572889957235e-01, 5.042101069336045738e-01
2.359889837146318947e-01, 1.807906156840344281e-01, 9.547900045800243873e-01, 2.856414969940836990e-01
2.419453101958072838e-01, 1.822660162370018377e-01, 9.530170859954963936e-01, 1.549722991368777114e-01
2.870963978097966149e-02, -1.674802344081414707e-01, -9.854573190484915424e-01, 1.480006928872044658e-01
2.808782425332130572e-02, -1.662782018201617862e-01, -9.856787680213916492e-01, 2.728105093612335219e-01
2.721307888273008513e-02, -1.641494521799539141e-01, -9.860600416236039445e-01, 4.816387100676773336e-01
2.611998012442972097e-02, -1.606543062353537887e-01, -9.866650599501011198e-01, 7.889163381924828577e-01
2.413246426628097227e-02, -1.557181658073654162e-01, -9.875066971955313022e-01, 1.146156320583032739e+00
1.719254738218101500e-02, -1.510009778382284118e-01, -9.883840958890477424e-01, 1.405281314096509693e+00
-1.883177716562050349e-03, -1.511434937530296008e-01, -9.885100393712832334e-01, 1.405270015234717729e+00
-3.124578636645068339e-02, -1.586703724485067357e-01, -9.868370755810678130e-01, 1.146567704887726968e+00
-9.421045029253508063e-02, -1.867933224313639562e-01, -9.778714873390726980e-01, 7.923448708993710010e-01
-2.067205668886511472e-01, -2.454265655576296501e-01, -9.471179483801482890e-01, 4.895574255960605248e-01
-4.111104743278623519e-01, -3.550488503050689970e-01, -8.396001975910729609e-01, 2.861778713444853017e-01
-7.396646000630459072e-01, -5.123188439248700377e-01, -4.363779114174538565e-01, 1.650268306281179875e-01
-8.049448776529716243e-01, -4.660502838017055449e-01, 3.672340900687084964e-01, 1.623213169508205822e-01
-5.075268309736628014e-01, -2.335910063707127837e-01, 8.293682882679738189e-01, 2.789900446948964108e-01
-2.854133231063827325e-01, -8.584910063803209701e-02, 9.545518146821639904e-01, 4.829355789576377789e-01
-1.369507908640586746e-01, 5.054967291844325236e-03, 9.905649540476320070e-01, 7.891056926181040376e-01
-1.807911676681724089e-02, 7.161011880949469388e-02, 9.972688385891849139e-01, 1.150577532211677134e+00
7.901621692466956337e-02, 1.198172990411702360e-01, 9.896465289755693728e-01, 1.418852225850859350e+00
1.395846385885642083e-01, 1.469116263492027397e-01, 9.792512970190707655e-01, 1.424460141377952294e+00
1.794818517816975934e-01, 1.629552421966099507e-01, 9.701710436421285833e-01, 1.163992300506062172e+00
2.062813602900926413e-01, 1.724419569235152438e-01, 9.631779544244446489e-01, 8.018860401648666425e-01
2.235757474896507557e-01, 1.777908574562857835e-01, 9.583341255216797361e-01, 4.897473203279487652e-01
2.340369397260752271e-01, 1.806734330534259803e-01, 9.552925318625402618e-01, 2.774508903835917195e-01
2.399953402275051551e-01, 1.821869375502323807e-01, 9.535251210404223077e-01, 1.505294096894058686e-01
3.085103015989436315e-02, -1.672922906997619530e-01, -9.854245295356208745e-01, 1.436306587981254490e-01
3.022986337775738358e-02, -1.660527159823871890e-01, -9.856534131605464433e-01, 2.647539033223361704e-01
2.935622798667416808e-02, -1.638574726271570525e-01, -9.860471289662755545e-01, 4.674109725252622027e-01
2.826486974651032380e-02, -1.602529277715512290e-01, -9.866712199506271208e-01, 7.656006978266387542e-01
2.627966614673744178e-02, -1.551572533906802887e-01, -9.875401793686554575e-01, 1.112259889601436402e+00
1.934157597125240116e-02, -1.502453093541321338e-01, -9.884595340508529615e-01, 1.363685937758392530e+00
2.639554300090571869e-04, -1.501983362512687714e-01, -9.886558501899849194e-01, 1.363633256239089153e+00
-2.910740571137238400e-02, -1.575794196355566057e-01, -9.870772439075244931e-01, 1.112557880994644588e+00
-9.210683641216174666e-02, -1.856342813988723361e-01, -9.782925146681168416e-01, 7.688036782636249455e-01
-2.047228566229971347e-01, -2.443019731156657881e-01, -9.478423381068774578e-01, 4.749776151921673017e-01
-4.094360760839241831e-01, -3.541440857257434072e-01, -8.407996587454565907e-01, 2.776334307632588594e-01
-7.388748812730547844e-01, -5.120071852909716670e-01, -4.380782487571666106e-01, 1.601240772149374880e-01
-8.054813829527983637e-01, -4.665903054774077074e-01, 3.653672516126024172e-01, 1.575848660767761866e-01
-5.091799511926209387e-01, -2.347569412531808619e-01, 8.280247314162365591e-01, 2.708401206126066496e-01
-2.874532443821534167e-01, -8.715573655392504226e-02, 9.538210051576326842e-01, 4.687439032217408652e-01
-1.391027993779508365e-01, 3.790464626103687458e-03, 9.902706920752204489e-01, 7.658244437849135444e-01
-2.024682311762294670e-02, 7.047969053004726758e-02, 9.973077154902754149e-01, 1.116550974618303549e+00
7.687513088658014249e-02, 1.188869402620491011e-01, 9.899273254569243008e-01, 1.376855436306632985e+00
1.374718088326568333e-01, 1.462083726975912101e-01, 9.796553544637010003e-01, 1.382312560977641880e+00
1.773885976462963310e-01, 1.624686385645222331e-01, 9.706375363172758952e-01, 1.129578656736754283e+00
2.042001895500773212e-01, 1.721279761205047609e-01, 9.636774576715858576e-01, 7.781960770753386658e-01
2.215016570356806158e-01, 1.775944171118016557e-01, 9.588520422573897362e-01, 4.752867879813602592e-01
2.319668613253375589e-01, 1.805484231598110112e-01, 9.558209257708146778e-01, 2.692615552028654879e-01
2.379274660080175352e-01, 1.821023117802982871e-01, 9.540593634377657617e-01, 1.460872088182059159e-01
3.312459092197251459e-02, -1.670918867120273765e-01, -9.853847283529754142e-01, 1.392613738607830776e-01
3.250414439219496965e-02, -1.658124499309844291e-01, -9.856214851783702269e-01, 2.566986822119664002e-01
3.163174077640923398e-02, -1.635466003788809408e-01, -9.860283679894633613e-01, 4.531856952479932366e-01
3.054231281262262745e-02, -1.598258813335079742e-01, -9.866726178343165898e-01, 7.422891410114007549e-01
2.855967898436426525e-02, -1.545607730184142548e-01, -9.875704087204417725e-01, 1.078369549195563604e+00
2.162368727796120521e-02, -1.494419513699684343e-01, -9.885340253725417581e-01, 1.322098363694995893e+00
2.544298955471189540e-03, -1.491936308579167869e-01, -9.888047264522236146e-01, 1.322004751617777529e+00
-2.683602511917605737e-02, -1.564197035406718894e-01, -9.873260373858531169e-01, 1.078555170680777220e+00
-8.987175302038037661e-02, -1.844019254031859234e-01, -9.787333640561363124e-01, 7.452675464024501872e-01
-2.025992648540075325e-01, -2.431056996397960857e-01, -9.486059016700565394e-01, 4.604008695892995995e-01
-4.076547121752273073e-01, -3.531807850083129030e-01, -8.420694560083771263e-01, 2.690905689381321020e-01
-7.380331200191665442e-01, -5.116741164179735568e-01, -4.398826120030893683e-01, 1.552219764215626574e-01
-8.060470463370607019e-01, -4.671612058892330444e-01, 3.633848742083493621e-01, 1.528491359896521906e-01
-5.109307773849348644e-01, -2.359925895166173626e-01, 8.265937565782042196e-01, 2.626919847752783865e-01
-2.896165510563883938e-01, -8.854208410018384046e-02, 9.530385893012928156e-01, 4.545555669375461738e-01
-1.413866984230200685e-01, 2.447872859694295161e-03, 9.899514177107383572e-01, 7.425485324166876122e-01
