# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
7

# DegenGeom Type, Name, SurfNdx, MainSurfNdx, SymCopyNdx, GeomID, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,wing,0,0,0,LHHWOMTIVP,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 8.900000000000000355e+00, 0.000000000000000000e+00, 1.500000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,29,41
# x,y,z,u,w
2.046997553908084910e+01, 1.045714285714285374e+00, 4.554914085450407768e+00, 1.285714285714285587e+00, 2.102655785425441959e+00
2.056894086772510022e+01, 1.045714285714285374e+00, 4.580519078671513533e+00, 1.285714285714285587e+00, 2.215610592109568344e+00
2.073544890933347418e+01, 1.045714285714285374e+00, 4.600024222663513740e+00, 1.285714285714285587e+00, 2.400716461098598931e+00
2.097916381050609402e+01, 1.045714285714285374e+00, 4.606000026240593570e+00, 1.285714285714285587e+00, 2.669826540809996374e+00
2.127808024491658045e+01, 1.045714285714285374e+00, 4.594259294789667436e+00, 1.285714285714285587e+00, 3.000000000000000000e+00
2.157629831187724889e+01, 1.045714285714285374e+00, 4.570436949062643528e+00, 1.285714285714285587e+00, 3.330173459190004071e+00
2.181882837563578903e+01, 1.045714285714285374e+00, 4.545147766782825727e+00, 1.285714285714285587e+00, 3.599283538901400625e+00
2.198537181465945523e+01, 1.045714285714285374e+00, 4.525241811397042291e+00, 1.285714285714285587e+00, 3.784389407890431656e+00
2.208687729452481818e+01, 1.045714285714285374e+00, 4.512109994856203343e+00, 1.285714285714285587e+00, 3.897344214574558485e+00
2.214431023254882547e+01, 1.045714285714285374e+00, 4.504329160907525775e+00, 1.285714285714285587e+00, 3.961306023154656408e+00
2.217544793194453945e+01, 1.045714285714285374e+00, 4.500000000000000000e+00, 1.285714285714285587e+00, 4.000000000000000000e+00
2.214930991493067580e+01, 1.307142857142857384e+00, 4.500000000000000000e+00, 1.357142857142857206e+00, 0.000000000000000000e+00
2.211913977116590857e+01, 1.307142857142857384e+00, 4.495805361041577797e+00, 1.357142857142857206e+00, 3.869397684534371662e-02
2.206349147245902742e+01, 1.307142857142857384e+00, 4.488266304418988994e+00, 1.357142857142857206e+00, 1.026557854254418756e-01
2.196514011767422403e+01, 1.307142857142857384e+00, 4.475542538674617710e+00, 1.357142857142857206e+00, 2.156105921095681499e-01
2.180377175726428618e+01, 1.307142857142857384e+00, 4.456255129925114744e+00, 1.357142857142857206e+00, 4.007164610985988751e-01
2.156877793842479463e+01, 1.307142857142857384e+00, 4.431751769693540233e+00, 1.357142857142857206e+00, 6.698265408099960405e-01
2.127982653456177431e+01, 1.307142857142857384e+00, 4.408669666347864613e+00, 1.357142857142857206e+00, 1.000000000000000000e+00
2.099019846393240840e+01, 1.307142857142857384e+00, 4.397293759885527287e+00, 1.357142857142857206e+00, 1.330173459190004071e+00
2.075405663401065937e+01, 1.307142857142857162e+00, 4.403083916077094706e+00, 1.357142857142857206e+00, 1.599283538901400847e+00
2.059272256174629945e+01, 1.307142857142857384e+00, 4.421982926597940455e+00, 1.357142857142857206e+00, 1.784389407890431656e+00
2.049683242692998064e+01, 1.307142857142857384e+00, 4.446792284436471121e+00, 1.357142857142857206e+00, 1.897344214574558263e+00
2.044792990765286333e+01, 1.307142857142857384e+00, 4.473746137844459625e+00, 1.357142857142857206e+00, 1.961306023154656408e+00
2.043430991493067950e+01, 1.307142857142857384e+00, 4.500000000000000000e+00, 1.357142857142857206e+00, 2.000000000000000000e+00
2.044792990765285978e+01, 1.307142857142857384e+00, 4.526253862155540375e+00, 1.357142857142857206e+00, 2.038693976845343592e+00
2.049683242692998064e+01, 1.307142857142857384e+00, 4.553207715563530655e+00, 1.357142857142857206e+00, 2.102655785425441959e+00
2.059272256174630300e+01, 1.307142857142857384e+00, 4.578017073402059545e+00, 1.357142857142857206e+00, 2.215610592109568344e+00
2.075405663401066292e+01, 1.307142857142857384e+00, 4.596916083922904406e+00, 1.357142857142857206e+00, 2.400716461098598931e+00
2.099019846393240840e+01, 1.307142857142857384e+00, 4.602706240114472713e+00, 1.357142857142857206e+00, 2.669826540809996374e+00
2.127982653456177786e+01, 1.307142857142857384e+00, 4.591330333652135387e+00, 1.357142857142857206e+00, 3.000000000000000000e+00
2.156877793842479818e+01, 1.307142857142857384e+00, 4.568248230306459767e+00, 1.357142857142857206e+00, 3.330173459190004071e+00
2.180377175726428618e+01, 1.307142857142857384e+00, 4.543744870074884368e+00, 1.357142857142857206e+00, 3.599283538901400625e+00
2.196514011767422403e+01, 1.307142857142857606e+00, 4.524457461325383179e+00, 1.357142857142857206e+00, 3.784389407890431656e+00
2.206349147245902742e+01, 1.307142857142857384e+00, 4.511733695581011006e+00, 1.357142857142857206e+00, 3.897344214574558485e+00
2.211913977116590146e+01, 1.307142857142857384e+00, 4.504194638958421315e+00, 1.357142857142857206e+00, 3.961306023154656408e+00
2.214930991493067580e+01, 1.307142857142857384e+00, 4.500000000000000000e+00, 1.357142857142857206e+00, 4.000000000000000000e+00
2.212317189791681216e+01, 1.568571428571428727e+00, 4.500000000000000000e+00, 1.428571428571428603e+00, 0.000000000000000000e+00
2.209396930978298457e+01, 1.568571428571428727e+00, 4.495939882990681369e+00, 1.428571428571428603e+00, 3.869397684534371662e-02
2.204010565039323666e+01, 1.568571428571428727e+00, 4.488642603694182220e+00, 1.428571428571428603e+00, 1.026557854254418756e-01
2.194490842068899283e+01, 1.568571428571428727e+00, 4.476326888746276822e+00, 1.428571428571428603e+00, 2.156105921095681499e-01
2.178871513889278333e+01, 1.568571428571428727e+00, 4.457658026633056103e+00, 1.428571428571428603e+00, 4.007164610985988751e-01
2.156125756497234391e+01, 1.568571428571428727e+00, 4.433940488449723993e+00, 1.428571428571428603e+00, 6.698265408099960405e-01
2.128157282420696816e+01, 1.568571428571428727e+00, 4.411598627485396662e+00, 1.428571428571428603e+00, 1.000000000000000000e+00
2.100123311735872278e+01, 1.568571428571428727e+00, 4.400587546011647255e+00, 1.428571428571428603e+00, 1.330173459190004071e+00
2.077266435868784811e+01, 1.568571428571428505e+00, 4.406192054817704928e+00, 1.428571428571428603e+00, 1.599283538901400847e+00
2.061650425576750223e+01, 1.568571428571428727e+00, 4.424484931867393556e+00, 1.428571428571428603e+00, 1.784389407890431656e+00
2.052368931477911218e+01, 1.568571428571428727e+00, 4.448498654323347345e+00, 1.428571428571428603e+00, 1.897344214574558263e+00
2.047635509786948660e+01, 1.568571428571428727e+00, 4.474588098438368355e+00, 1.428571428571428603e+00, 1.961306023154656408e+00
2.046317189791681201e+01, 1.568571428571428727e+00, 4.500000000000000000e+00, 1.428571428571428603e+00, 2.000000000000000000e+00
2.047635509786947949e+01, 1.568571428571428727e+00, 4.525411901561630756e+00, 1.428571428571428603e+00, 2.038693976845343592e+00
2.052368931477911218e+01, 1.568571428571428727e+00, 4.551501345676653543e+00, 1.428571428571428603e+00, 2.102655785425441959e+00
2.061650425576750578e+01, 1.568571428571428727e+00, 4.575515068132605556e+00, 1.428571428571428603e+00, 2.215610592109568344e+00
2.077266435868785521e+01, 1.568571428571428727e+00, 4.593807945182294183e+00, 1.428571428571428603e+00, 2.400716461098598931e+00
2.100123311735872278e+01, 1.568571428571428727e+00, 4.599412453988352745e+00, 1.428571428571428603e+00, 2.669826540809996374e+00
2.128157282420697527e+01, 1.568571428571428727e+00, 4.588401372514603338e+00, 1.428571428571428603e+00, 3.000000000000000000e+00
2.156125756497234391e+01, 1.568571428571428727e+00, 4.566059511550276007e+00, 1.428571428571428603e+00, 3.330173459190004071e+00
2.178871513889278333e+01, 1.568571428571428727e+00, 4.542341973366943009e+00, 1.428571428571428603e+00, 3.599283538901400625e+00
2.194490842068899283e+01, 1.568571428571428950e+00, 4.523673111253723178e+00, 1.428571428571428603e+00, 3.784389407890431656e+00
2.204010565039323311e+01, 1.568571428571428727e+00, 4.511357396305817780e+00, 1.428571428571428603e+00, 3.897344214574558485e+00
2.209396930978297746e+01, 1.568571428571428727e+00, 4.504060117009317743e+00, 1.428571428571428603e+00, 3.961306023154656408e+00
2.212317189791681216e+01, 1.568571428571428727e+00, 4.500000000000000000e+00, 1.428571428571428603e+00, 4.000000000000000000e+00
2.209703388090294851e+01, 1.830000000000000071e+00, 4.500000000000000000e+00, 1.500000000000000000e+00, 0.000000000000000000e+00
2.206879884840005701e+01, 1.830000000000000071e+00, 4.496074404939784941e+00, 1.500000000000000000e+00, 3.869397684534371662e-02
2.201671982832743879e+01, 1.830000000000000071e+00, 4.489018902969375446e+00, 1.500000000000000000e+00, 1.026557854254418756e-01
2.192467672370376164e+01, 1.830000000000000071e+00, 4.477111238817936822e+00, 1.500000000000000000e+00, 2.156105921095681499e-01
2.177365852052128048e+01, 1.830000000000000071e+00, 4.459060923340997462e+00, 1.500000000000000000e+00, 4.007164610985988751e-01
2.155373719151989320e+01, 1.830000000000000071e+00, 4.436129207205907754e+00, 1.500000000000000000e+00, 6.698265408099960405e-01
2.128331911385216557e+01, 1.830000000000000071e+00, 4.414527588622928711e+00, 1.500000000000000000e+00, 1.000000000000000000e+00
2.101226777078503360e+01, 1.830000000000000071e+00, 4.403881332137767224e+00, 1.500000000000000000e+00, 1.330173459190004071e+00
2.079127208336503685e+01, 1.829999999999999849e+00, 4.409300193558314263e+00, 1.500000000000000000e+00, 1.599283538901400847e+00
2.064028594978870501e+01, 1.830000000000000071e+00, 4.426986937136847544e+00, 1.500000000000000000e+00, 1.784389407890431656e+00
2.055054620262824017e+01, 1.830000000000000071e+00, 4.450205024210224458e+00, 1.500000000000000000e+00, 1.897344214574558263e+00
2.050478028808610276e+01, 1.830000000000000071e+00, 4.475430059032277974e+00, 1.500000000000000000e+00, 1.961306023154656408e+00
2.049203388090294808e+01, 1.830000000000000071e+00, 4.500000000000000000e+00, 1.500000000000000000e+00, 2.000000000000000000e+00
2.050478028808609920e+01, 1.830000000000000071e+00, 4.524569940967721138e+00, 1.500000000000000000e+00, 2.038693976845343592e+00
2.055054620262824727e+01, 1.830000000000000071e+00, 4.549794975789776430e+00, 1.500000000000000000e+00, 2.102655785425441959e+00
2.064028594978870856e+01, 1.830000000000000071e+00, 4.573013062863152456e+00, 1.500000000000000000e+00, 2.215610592109568344e+00
2.079127208336504395e+01, 1.830000000000000071e+00, 4.590699806441683961e+00, 1.500000000000000000e+00, 2.400716461098598931e+00
2.101226777078503716e+01, 1.830000000000000071e+00, 4.596118667862232776e+00, 1.500000000000000000e+00, 2.669826540809996374e+00
2.128331911385216912e+01, 1.830000000000000071e+00, 4.585472411377071289e+00, 1.500000000000000000e+00, 3.000000000000000000e+00
2.155373719151989320e+01, 1.830000000000000071e+00, 4.563870792794092246e+00, 1.500000000000000000e+00, 3.330173459190004071e+00
2.177365852052128048e+01, 1.830000000000000071e+00, 4.540939076659002538e+00, 1.500000000000000000e+00, 3.599283538901400625e+00
2.192467672370376164e+01, 1.830000000000000293e+00, 4.522888761182064066e+00, 1.500000000000000000e+00, 3.784389407890431656e+00
2.201671982832743879e+01, 1.830000000000000071e+00, 4.510981097030624554e+00, 1.500000000000000000e+00, 3.897344214574558485e+00
2.206879884840005346e+01, 1.830000000000000071e+00, 4.503925595060213283e+00, 1.500000000000000000e+00, 3.961306023154656408e+00
2.209703388090294851e+01, 1.830000000000000071e+00, 4.500000000000000000e+00, 1.500000000000000000e+00, 4.000000000000000000e+00
2.207089586388908131e+01, 2.091428571428571193e+00, 4.500000000000000000e+00, 1.571428571428571397e+00, 0.000000000000000000e+00
2.204362838701713301e+01, 2.091428571428571193e+00, 4.496208926888889401e+00, 1.571428571428571397e+00, 3.869397684534371662e-02
2.199333400626164803e+01, 2.091428571428571193e+00, 4.489395202244567784e+00, 1.571428571428571397e+00, 1.026557854254418756e-01
2.190444502671853044e+01, 2.091428571428571193e+00, 4.477895588889595935e+00, 1.571428571428571397e+00, 2.156105921095681499e-01
2.175860190214977763e+01, 2.091428571428571193e+00, 4.460463820048937933e+00, 1.571428571428571397e+00, 4.007164610985988751e-01
2.154621681806744249e+01, 2.091428571428571193e+00, 4.438317925962091515e+00, 1.571428571428571397e+00, 6.698265408099960405e-01
2.128506540349736298e+01, 2.091428571428571193e+00, 4.417456549760460760e+00, 1.571428571428571397e+00, 1.000000000000000000e+00
2.102330242421134443e+01, 2.091428571428571193e+00, 4.407175118263887192e+00, 1.571428571428571397e+00, 1.330173459190004071e+00
2.080987980804222914e+01, 2.091428571428571193e+00, 4.412408332298924485e+00, 1.571428571428571397e+00, 1.599283538901400847e+00
2.066406764380991135e+01, 2.091428571428571193e+00, 4.429488942406301533e+00, 1.571428571428571397e+00, 1.784389407890431656e+00
2.057740309047737526e+01, 2.091428571428571193e+00, 4.451911394097101571e+00, 1.571428571428571397e+00, 1.897344214574558263e+00
2.053320547830271892e+01, 2.091428571428571193e+00, 4.476272019626187593e+00, 1.571428571428571397e+00, 1.961306023154656408e+00
2.052089586388908415e+01, 2.091428571428571193e+00, 4.500000000000000000e+00, 1.571428571428571397e+00, 2.000000000000000000e+00
2.053320547830271892e+01, 2.091428571428571193e+00, 4.523727980373812407e+00, 1.571428571428571397e+00, 2.038693976845343592e+00
2.057740309047737881e+01, 2.091428571428571193e+00, 4.548088605902899317e+00, 1.571428571428571397e+00, 2.102655785425441959e+00
2.066406764380991135e+01, 2.091428571428571193e+00, 4.570511057593698467e+00, 1.571428571428571397e+00, 2.215610592109568344e+00
2.080987980804223270e+01, 2.091428571428571193e+00, 4.587591667701074627e+00, 1.571428571428571397e+00, 2.400716461098598931e+00
2.102330242421135154e+01, 2.091428571428571193e+00, 4.592824881736112808e+00, 1.571428571428571397e+00, 2.669826540809996374e+00
2.128506540349736298e+01, 2.091428571428571193e+00, 4.582543450239539240e+00, 1.571428571428571397e+00, 3.000000000000000000e+00
2.154621681806744249e+01, 2.091428571428571193e+00, 4.561682074037908485e+00, 1.571428571428571397e+00, 3.330173459190004071e+00
2.175860190214978118e+01, 2.091428571428571193e+00, 4.539536179951062067e+00, 1.571428571428571397e+00, 3.599283538901400625e+00
2.190444502671853044e+01, 2.091428571428571637e+00, 4.522104411110404953e+00, 1.571428571428571397e+00, 3.784389407890431656e+00
2.199333400626164448e+01, 2.091428571428571193e+00, 4.510604797755432216e+00, 1.571428571428571397e+00, 3.897344214574558485e+00
2.204362838701712946e+01, 2.091428571428571193e+00, 4.503791073111109711e+00, 1.571428571428571397e+00, 3.961306023154656408e+00
2.207089586388908131e+01, 2.091428571428571193e+00, 4.500000000000000000e+00, 1.571428571428571397e+00, 4.000000000000000000e+00
2.204475784687521767e+01, 2.352857142857142758e+00, 4.500000000000000000e+00, 1.642857142857142794e+00, 0.000000000000000000e+00
2.201845792563420900e+01, 2.352857142857142758e+00, 4.496343448837993861e+00, 1.642857142857142794e+00, 3.869397684534371662e-02
2.196994818419585016e+01, 2.352857142857142758e+00, 4.489771501519760122e+00, 1.642857142857142794e+00, 1.026557854254418756e-01
2.188421332973329925e+01, 2.352857142857142758e+00, 4.478679938961255047e+00, 1.642857142857142794e+00, 2.156105921095681499e-01
2.174354528377827478e+01, 2.352857142857142758e+00, 4.461866716756878404e+00, 1.642857142857142794e+00, 4.007164610985988751e-01
2.153869644461499178e+01, 2.352857142857142758e+00, 4.440506644718276164e+00, 1.642857142857142794e+00, 6.698265408099960405e-01
2.128681169314256039e+01, 2.352857142857142758e+00, 4.420385510897992809e+00, 1.642857142857142794e+00, 1.000000000000000000e+00
2.103433707763765881e+01, 2.352857142857142758e+00, 4.410468904390007161e+00, 1.642857142857142794e+00, 1.330173459190004071e+00
2.082848753271941789e+01, 2.352857142857142314e+00, 4.415516471039533819e+00, 1.642857142857142794e+00, 1.599283538901400847e+00
2.068784933783111057e+01, 2.352857142857142758e+00, 4.431990947675755521e+00, 1.642857142857142794e+00, 1.784389407890431656e+00
2.060425997832650324e+01, 2.352857142857142758e+00, 4.453617763983978683e+00, 1.642857142857142794e+00, 1.897344214574558263e+00
2.056163066851934218e+01, 2.352857142857142758e+00, 4.477113980220097211e+00, 1.642857142857142794e+00, 1.961306023154656408e+00
2.054975784687522022e+01, 2.352857142857142758e+00, 4.500000000000000000e+00, 1.642857142857142794e+00, 2.000000000000000000e+00
2.056163066851933863e+01, 2.352857142857142758e+00, 4.522886019779902789e+00, 1.642857142857142794e+00, 2.038693976845343592e+00
2.060425997832651035e+01, 2.352857142857142758e+00, 4.546382236016022205e+00, 1.642857142857142794e+00, 2.102655785425441959e+00
2.068784933783111413e+01, 2.352857142857142758e+00, 4.568009052324244479e+00, 1.642857142857142794e+00, 2.215610592109568344e+00
2.082848753271942144e+01, 2.352857142857142758e+00, 4.584483528960465293e+00, 1.642857142857142794e+00, 2.400716461098598931e+00
2.103433707763766236e+01, 2.352857142857142758e+00, 4.589531095609992839e+00, 1.642857142857142794e+00, 2.669826540809996374e+00
2.128681169314256039e+01, 2.352857142857142758e+00, 4.579614489102007191e+00, 1.642857142857142794e+00, 3.000000000000000000e+00
2.153869644461499178e+01, 2.352857142857142758e+00, 4.559493355281724725e+00, 1.642857142857142794e+00, 3.330173459190004071e+00
2.174354528377827833e+01, 2.352857142857142758e+00, 4.538133283243120708e+00, 1.642857142857142794e+00, 3.599283538901400625e+00
2.188421332973329925e+01, 2.352857142857143202e+00, 4.521320061038744953e+00, 1.642857142857142794e+00, 3.784389407890431656e+00
2.196994818419585016e+01, 2.352857142857142758e+00, 4.510228498480239878e+00, 1.642857142857142794e+00, 3.897344214574558485e+00
2.201845792563420190e+01, 2.352857142857142758e+00, 4.503656551162006139e+00, 1.642857142857142794e+00, 3.961306023154656408e+00
2.204475784687521767e+01, 2.352857142857142758e+00, 4.500000000000000000e+00, 1.642857142857142794e+00, 4.000000000000000000e+00
2.201861982986135402e+01, 2.614285714285714768e+00, 4.500000000000000000e+00, 1.714285714285714413e+00, 0.000000000000000000e+00
2.199328746425128500e+01, 2.614285714285714768e+00, 4.496477970787097433e+00, 1.714285714285714413e+00, 3.869397684534371662e-02
2.194656236213005940e+01, 2.614285714285714768e+00, 4.490147800794953348e+00, 1.714285714285714413e+00, 1.026557854254418756e-01
2.186398163274806450e+01, 2.614285714285714768e+00, 4.479464289032915048e+00, 1.714285714285714413e+00, 2.156105921095681499e-01
2.172848866540677548e+01, 2.614285714285714768e+00, 4.463269613464819763e+00, 1.714285714285714413e+00, 4.007164610985988751e-01
2.153117607116253751e+01, 2.614285714285714768e+00, 4.442695363474459924e+00, 1.714285714285714413e+00, 6.698265408099960405e-01
2.128855798278775779e+01, 2.614285714285714768e+00, 4.423314472035524858e+00, 1.714285714285714413e+00, 1.000000000000000000e+00
2.104537173106397319e+01, 2.614285714285714768e+00, 4.413762690516127130e+00, 1.714285714285714413e+00, 1.330173459190004071e+00
2.084709525739661018e+01, 2.614285714285714324e+00, 4.418624609780144041e+00, 1.714285714285714413e+00, 1.599283538901400847e+00
2.071163103185231336e+01, 2.614285714285714768e+00, 4.434492952945209510e+00, 1.714285714285714413e+00, 1.784389407890431656e+00
2.063111686617563834e+01, 2.614285714285714768e+00, 4.455324133870855796e+00, 1.714285714285714413e+00, 1.897344214574558263e+00
2.059005585873596189e+01, 2.614285714285714768e+00, 4.477955940814005942e+00, 1.714285714285714413e+00, 1.961306023154656408e+00
2.057861982986135629e+01, 2.614285714285714768e+00, 4.500000000000000000e+00, 1.714285714285714413e+00, 2.000000000000000000e+00
2.059005585873595834e+01, 2.614285714285714768e+00, 4.522044059185993170e+00, 1.714285714285714413e+00, 2.038693976845343592e+00
2.063111686617563834e+01, 2.614285714285714768e+00, 4.544675866129145092e+00, 1.714285714285714413e+00, 2.102655785425441959e+00
2.071163103185231691e+01, 2.614285714285714768e+00, 4.565507047054790490e+00, 1.714285714285714413e+00, 2.215610592109568344e+00
2.084709525739661018e+01, 2.614285714285714768e+00, 4.581375390219855070e+00, 1.714285714285714413e+00, 2.400716461098598931e+00
2.104537173106397674e+01, 2.614285714285714768e+00, 4.586237309483872870e+00, 1.714285714285714413e+00, 2.669826540809996374e+00
2.128855798278775779e+01, 2.614285714285714768e+00, 4.576685527964475142e+00, 1.714285714285714413e+00, 3.000000000000000000e+00
2.153117607116253751e+01, 2.614285714285714768e+00, 4.557304636525540964e+00, 1.714285714285714413e+00, 3.330173459190004071e+00
2.172848866540677548e+01, 2.614285714285714768e+00, 4.536730386535179349e+00, 1.714285714285714413e+00, 3.599283538901400625e+00
2.186398163274806450e+01, 2.614285714285715212e+00, 4.520535710967084952e+00, 1.714285714285714413e+00, 3.784389407890431656e+00
2.194656236213005940e+01, 2.614285714285714768e+00, 4.509852199205046652e+00, 1.714285714285714413e+00, 3.897344214574558485e+00
2.199328746425128145e+01, 2.614285714285714768e+00, 4.503522029212901678e+00, 1.714285714285714413e+00, 3.961306023154656408e+00
2.201861982986135402e+01, 2.614285714285714768e+00, 4.500000000000000000e+00, 1.714285714285714413e+00, 4.000000000000000000e+00
2.199248181284749037e+01, 2.875714285714285445e+00, 4.500000000000000000e+00, 1.785714285714285587e+00, 0.000000000000000000e+00
2.196811700286836100e+01, 2.875714285714285445e+00, 4.496612492736201006e+00, 1.785714285714285587e+00, 3.869397684534371662e-02
2.192317654006426508e+01, 2.875714285714285445e+00, 4.490524100070146574e+00, 1.785714285714285587e+00, 1.026557854254418756e-01
2.184374993576283686e+01, 2.875714285714285445e+00, 4.480248639104574160e+00, 1.785714285714285587e+00, 2.156105921095681499e-01
2.171343204703527263e+01, 2.875714285714285445e+00, 4.464672510172760234e+00, 1.785714285714285587e+00, 4.007164610985988751e-01
2.152365569771008680e+01, 2.875714285714285445e+00, 4.444884082230643685e+00, 1.785714285714285587e+00, 6.698265408099960405e-01
2.129030427243295520e+01, 2.875714285714285445e+00, 4.426243433173056907e+00, 1.785714285714285587e+00, 1.000000000000000000e+00
2.105640638449028756e+01, 2.875714285714285445e+00, 4.417056476642247986e+00, 1.785714285714285587e+00, 1.330173459190004071e+00
2.086570298207379892e+01, 2.875714285714285001e+00, 4.421732748520753375e+00, 1.785714285714285587e+00, 1.599283538901400847e+00
2.073541272587351969e+01, 2.875714285714285445e+00, 4.436994958214663498e+00, 1.785714285714285587e+00, 1.784389407890431656e+00
2.065797375402476632e+01, 2.875714285714285445e+00, 4.457030503757732021e+00, 1.785714285714285587e+00, 1.897344214574558263e+00
2.061848104895258160e+01, 2.875714285714285445e+00, 4.478797901407915560e+00, 1.785714285714285587e+00, 1.961306023154656408e+00
2.060748181284748881e+01, 2.875714285714285445e+00, 4.500000000000000000e+00, 1.785714285714285587e+00, 2.000000000000000000e+00
2.061848104895257805e+01, 2.875714285714285445e+00, 4.521202098592083551e+00, 1.785714285714285587e+00, 2.038693976845343592e+00
2.065797375402477343e+01, 2.875714285714285445e+00, 4.542969496242267979e+00, 1.785714285714285587e+00, 2.102655785425441959e+00
2.073541272587351969e+01, 2.875714285714285445e+00, 4.563005041785336502e+00, 1.785714285714285587e+00, 2.215610592109568344e+00
2.086570298207379892e+01, 2.875714285714285445e+00, 4.578267251479244848e+00, 1.785714285714285587e+00, 2.400716461098598931e+00
2.105640638449028756e+01, 2.875714285714285445e+00, 4.582943523357752014e+00, 1.785714285714285587e+00, 2.669826540809996374e+00
2.129030427243295520e+01, 2.875714285714285445e+00, 4.573756566826943093e+00, 1.785714285714285587e+00, 3.000000000000000000e+00
2.152365569771008680e+01, 2.875714285714285445e+00, 4.555115917769357203e+00, 1.785714285714285587e+00, 3.330173459190004071e+00
2.171343204703527263e+01, 2.875714285714285445e+00, 4.535327489827238878e+00, 1.785714285714285587e+00, 3.599283538901400625e+00
2.184374993576283686e+01, 2.875714285714285889e+00, 4.519751360895426728e+00, 1.785714285714285587e+00, 3.784389407890431656e+00
2.192317654006426153e+01, 2.875714285714285445e+00, 4.509475899929853426e+00, 1.785714285714285587e+00, 3.897344214574558485e+00
2.196811700286835389e+01, 2.875714285714285445e+00, 4.503387507263798106e+00, 1.785714285714285587e+00, 3.961306023154656408e+00
2.199248181284749037e+01, 2.875714285714285445e+00, 4.500000000000000000e+00, 1.785714285714285587e+00, 4.000000000000000000e+00
2.196634379583362673e+01, 3.137142857142857455e+00, 4.500000000000000000e+00, 1.857142857142857206e+00, 0.000000000000000000e+00
2.194294654148543700e+01, 3.137142857142857455e+00, 4.496747014685305466e+00, 1.857142857142857206e+00, 3.869397684534371662e-02
2.189979071799847077e+01, 3.137142857142857455e+00, 4.490900399345338911e+00, 1.857142857142857206e+00, 1.026557854254418756e-01
2.182351823877760211e+01, 3.137142857142857455e+00, 4.481032989176233272e+00, 1.857142857142857206e+00, 2.156105921095681499e-01
2.169837542866376978e+01, 3.137142857142857455e+00, 4.466075406880701593e+00, 1.857142857142857206e+00, 4.007164610985988751e-01
2.151613532425763609e+01, 3.137142857142857455e+00, 4.447072800986827446e+00, 1.857142857142857206e+00, 6.698265408099960405e-01
2.129205056207815261e+01, 3.137142857142857455e+00, 4.429172394310588956e+00, 1.857142857142857206e+00, 1.000000000000000000e+00
2.106744103791659839e+01, 3.137142857142857455e+00, 4.420350262768367955e+00, 1.857142857142857206e+00, 1.330173459190004071e+00
2.088431070675098766e+01, 3.137142857142857011e+00, 4.424840887261363598e+00, 1.857142857142857206e+00, 1.599283538901400847e+00
2.075919441989471892e+01, 3.137142857142857455e+00, 4.439496963484116598e+00, 1.857142857142857206e+00, 1.784389407890431656e+00
2.068483064187390141e+01, 3.137142857142857455e+00, 4.458736873644609133e+00, 1.857142857142857206e+00, 1.897344214574558263e+00
2.064690623916920131e+01, 3.137142857142857455e+00, 4.479639862001825179e+00, 1.857142857142857206e+00, 1.961306023154656408e+00
2.063634379583362488e+01, 3.137142857142857455e+00, 4.500000000000000000e+00, 1.857142857142857206e+00, 2.000000000000000000e+00
2.064690623916919776e+01, 3.137142857142857455e+00, 4.520360137998174821e+00, 1.857142857142857206e+00, 2.038693976845343592e+00
2.068483064187390141e+01, 3.137142857142857455e+00, 4.541263126355390867e+00, 1.857142857142857206e+00, 2.102655785425441959e+00
2.075919441989472247e+01, 3.137142857142857455e+00, 4.560503036515883402e+00, 1.857142857142857206e+00, 2.215610592109568344e+00
2.088431070675099122e+01, 3.137142857142857455e+00, 4.575159112738635514e+00, 1.857142857142857206e+00, 2.400716461098598931e+00
2.106744103791660194e+01, 3.137142857142857455e+00, 4.579649737231632045e+00, 1.857142857142857206e+00, 2.669826540809996374e+00
2.129205056207815261e+01, 3.137142857142857455e+00, 4.570827605689411044e+00, 1.857142857142857206e+00, 3.000000000000000000e+00
2.151613532425763253e+01, 3.137142857142857455e+00, 4.552927199013173443e+00, 1.857142857142857206e+00, 3.330173459190004071e+00
2.169837542866376978e+01, 3.137142857142857455e+00, 4.533924593119297519e+00, 1.857142857142857206e+00, 3.599283538901400625e+00
2.182351823877760211e+01, 3.137142857142857899e+00, 4.518967010823766728e+00, 1.857142857142857206e+00, 3.784389407890431656e+00
2.189979071799847077e+01, 3.137142857142857455e+00, 4.509099600654661089e+00, 1.857142857142857206e+00, 3.897344214574558485e+00
2.194294654148543344e+01, 3.137142857142857455e+00, 4.503252985314694534e+00, 1.857142857142857206e+00, 3.961306023154656408e+00
2.196634379583362673e+01, 3.137142857142857455e+00, 4.500000000000000000e+00, 1.857142857142857206e+00, 4.000000000000000000e+00
2.194020577881975953e+01, 3.398571428571429021e+00, 4.500000000000000000e+00, 1.928571428571428603e+00, 0.000000000000000000e+00
